#yyy-mm-dd hh:mm:ss latency xfertime thinktime bytes url rc op
2018-01-19 16:18:11.805 0.001049 0.000288 0 12375 data.dat 200 GET
2018-01-19 16:18:11.847 0.004895 0.000200 0 12394 data.dat 200 GET
2018-01-19 16:18:11.851 0.001518 0.000053 0 12416 data.dat 200 GET
2018-01-19 16:18:11.863 0.001039 0.000070 0 12492 data.dat 200 GET
2018-01-19 16:18:11.912 0.001250 0.000461 0 12814 data.dat 200 GET
2018-01-19 16:18:11.915 0.007144 0.000179 0 13111 data.dat 200 GET
2018-01-19 16:18:11.934 0.001045 0.000239 0 13200 data.dat 200 GET
2018-01-19 16:18:12.015 0.001021 0.000448 0 13202 data.dat 200 GET
2018-01-19 16:18:12.126 0.001091 0.000467 0 13331 data.dat 200 GET
2018-01-19 16:18:12.140 0.000859 0.000450 0 13654 data.dat 200 GET
2018-01-19 16:18:12.170 0.001090 0.000078 0 13808 data.dat 200 GET
2018-01-19 16:18:12.240 0.001677 0.001336 0 138444 data.dat 200 GET
2018-01-19 16:18:12.244 0.000917 0.000057 0 13891 data.dat 200 GET
2018-01-19 16:18:12.267 0.001154 0.000142 0 13933 data.dat 200 GET
2018-01-19 16:18:12.318 0.013686 0.000166 0 14051 data.dat 200 GET
2018-01-19 16:18:12.329 0.004784 0.000083 0 14098 data.dat 200 GET
2018-01-19 16:18:12.320 0.013016 0.001573 0 140781 data.dat 200 GET
2018-01-19 16:18:12.410 0.001138 0.000244 0 14110 data.dat 200 GET
2018-01-19 16:18:12.410 0.001344 0.000097 0 14164 data.dat 200 GET
2018-01-19 16:18:12.417 0.000981 0.000070 0 14324 data.dat 200 GET
2018-01-19 16:18:12.427 0.001008 0.000083 0 14324 data.dat 200 GET
2018-01-19 16:18:12.487 0.001106 0.000217 0 14385 data.dat 200 GET
2018-01-19 16:18:12.539 0.000932 0.000102 0 14458 data.dat 200 GET
2018-01-19 16:18:12.560 0.001127 0.000053 0 14673 data.dat 200 GET
2018-01-19 16:18:12.574 0.000941 0.000068 0 14750 data.dat 200 GET
2018-01-19 16:18:12.584 0.001100 0.000151 0 14826 data.dat 200 GET
2018-01-19 16:18:12.584 0.001319 0.000055 0 15275 data.dat 200 GET
2018-01-19 16:18:12.584 0.001424 0.000064 0 15282 data.dat 200 GET
2018-01-19 16:18:12.650 0.013463 0.000616 0 15447 data.dat 200 GET
2018-01-19 16:18:12.665 0.000998 0.000196 0 15650 data.dat 200 GET
2018-01-19 16:18:12.813 0.000811 0.000441 0 15654 data.dat 200 GET
2018-01-19 16:18:12.848 0.013643 0.000673 0 15877 data.dat 200 GET
2018-01-19 16:18:12.851 0.010606 0.000081 0 16454 data.dat 200 GET
2018-01-19 16:18:12.863 0.009305 0.019697 0 1683838 data.dat 200 GET
2018-01-19 16:18:12.912 0.001166 0.000082 0 16932 data.dat 200 GET
2018-01-19 16:18:12.915 0.001020 0.000068 0 16948 data.dat 200 GET
2018-01-19 16:18:12.935 0.012959 0.000078 0 17013 data.dat 200 GET
2018-01-19 16:18:13.015 0.000980 0.000124 0 17054 data.dat 200 GET
2018-01-19 16:18:13.126 0.011157 0.000131 0 17170 data.dat 200 GET
2018-01-19 16:18:13.140 0.004854 0.000334 0 17375 data.dat 200 GET
2018-01-19 16:18:13.170 0.012595 0.000213 0 17542 data.dat 200 GET
2018-01-19 16:18:13.241 0.000800 0.000141 0 18283 data.dat 200 GET
2018-01-19 16:18:13.244 0.012226 0.000076 0 18364 data.dat 200 GET
2018-01-19 16:18:13.268 0.002003 0.001144 0 187483 data.dat 200 GET
2018-01-19 16:18:13.319 0.001183 0.000132 0 19144 data.dat 200 GET
2018-01-19 16:18:13.320 0.001030 0.000120 0 19325 data.dat 200 GET
2018-01-19 16:18:13.329 0.001115 0.000136 0 19941 data.dat 200 GET
2018-01-19 16:18:13.411 0.001241 0.000198 0 19947 data.dat 200 GET
2018-01-19 16:18:13.411 0.001439 0.000345 0 20125 data.dat 200 GET
2018-01-19 16:18:13.417 0.010938 0.000074 0 2068 data.dat 200 GET
2018-01-19 16:18:13.427 0.002578 0.002480 0 275006 data.dat 200 GET
2018-01-19 16:18:13.487 0.008086 0.000808 0 27819 data.dat 200 GET
2018-01-19 16:18:13.539 0.001103 0.000214 0 28704 data.dat 200 GET
2018-01-19 16:18:13.561 0.007647 0.002401 0 292764 data.dat 200 GET
2018-01-19 16:18:13.574 0.015488 0.038765 0 3002046 data.dat 200 GET
2018-01-19 16:18:13.584 0.044413 0.000425 0 31849 data.dat 200 GET
2018-01-19 16:18:13.584 0.044652 0.000438 0 31914 data.dat 200 GET
2018-01-19 16:18:13.585 0.055424 0.000450 0 36495 data.dat 200 GET
2018-01-19 16:18:13.650 0.002225 0.003393 0 377145 data.dat 200 GET
2018-01-19 16:18:13.665 0.005475 0.000186 0 38287 data.dat 200 GET
2018-01-19 16:18:13.813 0.000788 0.000055 0 4373 data.dat 200 GET
2018-01-19 16:18:13.848 0.011337 0.000333 0 44892 data.dat 200 GET
2018-01-19 16:18:13.852 0.008081 0.000045 0 4833 data.dat 200 GET
2018-01-19 16:18:13.863 0.012974 0.000587 0 48558 data.dat 200 GET
2018-01-19 16:18:13.915 0.009090 0.000086 0 5229 data.dat 200 GET
2018-01-19 16:18:13.912 0.011665 0.000276 0 50520 data.dat 200 GET
2018-01-19 16:18:13.935 0.001099 0.000091 0 5270 data.dat 200 GET
2018-01-19 16:18:14.015 0.001090 0.000135 0 5277 data.dat 200 GET
2018-01-19 16:18:14.127 0.004455 0.000178 0 5347 data.dat 200 GET
2018-01-19 16:18:14.141 0.001781 0.005956 0 539834 data.dat 200 GET
2018-01-19 16:18:14.170 0.001042 0.000062 0 5600 data.dat 200 GET
2018-01-19 16:18:14.241 0.001084 0.000106 0 5716 data.dat 200 GET
2018-01-19 16:18:14.244 0.000898 0.000050 0 5835 data.dat 200 GET
2018-01-19 16:18:14.268 0.001201 0.000346 0 58853 data.dat 200 GET
2018-01-19 16:18:14.319 0.001095 0.000065 0 5944 data.dat 200 GET
2018-01-19 16:18:14.320 0.000997 0.000057 0 5945 data.dat 200 GET
2018-01-19 16:18:14.329 0.001297 0.000472 0 60731 data.dat 200 GET
2018-01-19 16:18:14.411 0.001354 0.000120 0 6120 data.dat 200 GET
2018-01-19 16:18:14.411 0.001755 0.000529 0 60869 data.dat 200 GET
2018-01-19 16:18:14.417 0.010426 0.000510 0 63734 data.dat 200 GET
2018-01-19 16:18:14.427 0.001118 0.000065 0 6380 data.dat 200 GET
2018-01-19 16:18:14.487 0.001159 0.000147 0 6503 data.dat 200 GET
