#date time latency xfertime sleeptime bytes transactions
#TPS=100  0 0 0 0 0
2018-01-17 10:44:29 1.323003 0.059467 0.000000 185026 238
2018-01-17 10:44:30 1.392209 0.038404 0.000000 169804 237
2018-01-17 10:44:31 1.118852 0.002175 0.000000 92856 234
2018-01-17 10:44:32 0.689508 0.000948 0.000000 61982 234
2018-01-17 10:44:33 0.313843 0.001890 0.000000 87229 230
2018-01-17 10:44:34 0.345290 0.009509 0.000000 116200 235
2018-01-17 10:44:35 0.163960 0.007828 0.000000 118728 236
2018-01-17 10:44:36 0.171101 0.003926 0.000000 55565 237
2018-01-17 10:44:37 0.118986 0.013212 0.000000 113163 230
2018-01-17 10:44:38 0.045612 0.008856 0.000000 95454 244
2018-01-17 10:44:39 0.033317 0.008691 0.000000 134598 244
2018-01-17 10:44:40 0.035637 0.003901 0.000000 95900 247
2018-01-17 10:44:41 0.034197 0.008687 0.000000 121103 245
2018-01-17 10:44:42 0.033504 0.005940 0.000000 86102 244
2018-01-17 10:44:43 1.300233 0.154782 0.000000 131085 245
2018-01-17 10:44:44 8.318604 0.104669 0.000000 153299 248
2018-01-17 10:44:45 1.991041 0.115946 0.000000 201058 248
2018-01-17 10:44:46 1.304036 0.067817 0.000000 94249 246
2018-01-17 10:44:47 4.405629 0.057967 0.000000 138033 243
2018-01-17 10:44:48 0.611416 0.077364 0.000000 120581 243
2018-01-17 10:44:49 0.777234 0.033621 0.000000 136963 254
2018-01-17 10:44:50 3.516884 0.043766 0.000000 141811 246
2018-01-17 10:44:51 5.310948 0.057653 0.000000 163275 245
2018-01-17 10:44:52 4.261765 0.112740 0.000000 118862 246
2018-01-17 10:44:53 6.177062 0.045412 0.000000 95359 253
2018-01-17 10:44:54 4.463673 0.026729 0.000000 97896 239
2018-01-17 10:44:55 0.992968 0.210603 0.000000 145073 257
2018-01-17 10:44:56 0.738196 0.235280 0.000000 123836 246
2018-01-17 10:44:57 0.375078 0.513897 0.000000 218503 238
2018-01-17 10:44:58 0.992734 0.245108 0.000000 181327 258
2018-01-17 10:44:59 4.451617 0.067454 0.000000 136993 248
2018-01-17 10:45:00 0.738328 0.107012 0.000000 147345 244
2018-01-17 10:45:01 2.505900 0.137784 0.000000 141244 255
2018-01-17 10:45:02 0.643792 0.154452 0.000000 119427 252
2018-01-17 10:45:03 0.501752 0.103593 0.000000 164203 255
2018-01-17 10:45:04 0.535351 0.044136 0.000000 110794 256
2018-01-17 10:45:05 0.476029 0.101658 0.000000 190138 266
2018-01-17 10:45:06 4.753160 0.209667 0.000000 117685 256
2018-01-17 10:45:07 0.973389 0.139477 0.000000 119067 263
2018-01-17 10:45:08 0.825503 0.158165 0.000000 100353 271
2018-01-17 10:45:09 1.433820 0.160701 0.000000 149855 272
2018-01-17 10:45:10 2.332333 0.199852 0.000000 170277 267
2018-01-17 10:45:11 1.866728 0.059357 0.000000 166836 270
2018-01-17 10:45:12 1.987421 0.091325 0.000000 141023 273
2018-01-17 10:45:13 2.371373 0.113608 0.000000 168740 269
2018-01-17 10:45:14 2.363312 0.042308 0.000000 160332 273
2018-01-17 10:45:15 3.111517 0.013470 0.000000 203474 271
2018-01-17 10:45:16 5.725199 0.091071 0.000000 237090 273
2018-01-17 10:45:17 8.412555 0.076317 0.000000 203853 274
2018-01-17 10:45:18 5.270033 0.003260 0.000000 121098 287
2018-01-17 10:45:19 8.228240 0.008833 0.000000 108204 286
2018-01-17 10:45:20 5.353092 0.008485 0.000000 71798 289
2018-01-17 10:45:21 5.018834 0.009819 0.000000 78105 288
2018-01-17 10:45:22 5.320122 0.048838 0.000000 173683 281
2018-01-17 10:45:23 5.411183 0.004789 0.000000 86236 270
2018-01-17 10:45:24 5.720277 0.010339 0.000000 138267 283
2018-01-17 10:45:25 5.797195 0.024422 0.000000 144927 276
2018-01-17 10:45:26 6.812518 0.039226 0.000000 222911 275
2018-01-17 10:45:27 8.238954 0.037162 0.000000 163244 281
2018-01-17 10:45:28 8.697177 0.032038 0.000000 198137 294
2018-01-17 10:45:29 9.279222 0.033153 0.000000 143038 291
2018-01-17 10:45:30 9.748171 0.011796 0.000000 137193 291
2018-01-17 10:45:31 10.986726 0.033148 0.000000 87890 294
2018-01-17 10:45:32 9.503014 0.100118 0.000000 237721 288
2018-01-17 10:45:33 22.831443 0.022128 0.000000 179568 296
2018-01-17 10:45:34 10.813408 0.054886 0.000000 166041 293
2018-01-17 10:45:35 11.146054 0.031227 0.000000 196313 290
2018-01-17 10:45:36 11.889188 0.124828 0.000000 236543 298
2018-01-17 10:45:37 21.757631 0.100079 0.000000 153088 292
2018-01-17 10:45:38 13.376203 0.069378 0.000000 178061 305
2018-01-17 10:45:39 24.387156 0.038105 0.000000 132151 302
2018-01-17 10:45:40 15.122913 0.034276 0.000000 130585 299
2018-01-17 10:45:41 14.624452 0.044112 0.000000 128677 304
2018-01-17 10:45:42 14.620422 0.009825 0.000000 144237 307
2018-01-17 10:45:43 17.096612 0.029655 0.000000 168396 305
2018-01-17 10:45:44 16.641423 0.070442 0.000000 153019 303
2018-01-17 10:45:45 16.930687 0.107608 0.000000 199183 302
2018-01-17 10:45:46 16.170882 0.018083 0.000000 117232 304
2018-01-17 10:45:47 17.147620 0.069313 0.000000 233842 302
2018-01-17 10:45:48 18.031543 0.040098 0.000000 206778 306
2018-01-17 10:45:49 18.819394 0.061899 0.000000 151987 313
2018-01-17 10:45:50 18.671303 0.030836 0.000000 125964 314
2018-01-17 10:45:51 19.078817 0.025203 0.000000 162254 316
2018-01-17 10:45:52 19.800823 0.016160 0.000000 159837 310
2018-01-17 10:45:53 21.807942 0.023610 0.000000 125696 308
2018-01-17 10:45:54 20.316189 0.019728 0.000000 177611 308
2018-01-17 10:45:55 20.901617 0.016866 0.000000 155217 310
2018-01-17 10:45:56 21.120800 0.022029 0.000000 135537 316
2018-01-17 10:45:57 21.528113 0.056616 0.000000 161168 312
2018-01-17 10:45:58 21.652882 0.024353 0.000000 112347 321
2018-01-17 10:45:59 21.936781 0.146388 0.000000 205147 322
2018-01-17 10:46:00 51.354794 0.032489 0.000000 125664 308
2018-01-17 10:46:01 78.639378 0.070067 0.000000 183766 302
2018-01-17 10:46:02 118.622157 0.057919 0.000000 197896 244
2018-01-17 10:46:03 24.863938 0.104588 0.000000 228582 328
2018-01-17 10:46:04 25.345392 0.164053 0.000000 172368 323
