#date time latency xfertime sleeptime bytes transactions
#TPS=100,200  0 0 0 0 0
2018-01-19 16:26:14 8.907312 0.547113 0.000000 3995 2035
2018-01-19 16:26:15 4.233622 0.189890 0.000000 85 745
2018-01-19 16:26:16 5.672983 0.147496 0.000000 6742 628
2018-01-19 16:26:18 2.909318 0.123269 0.000000 459 104
2018-01-19 16:26:19 4.464573 0.866769 0.000000 2069 222
2018-01-19 16:26:20 12.317790 0.277010 0.000000 2022 2439
2018-01-19 16:26:25 32.128253 0.593364 0.000000 504 449
2018-01-19 16:26:26 32.004271 0.605317 0.000000 827 1219
2018-01-19 16:26:29 29.551302 0.733970 0.000000 444 443
2018-01-19 16:26:30 11.567820 0.451236 0.000000 7813 1290
2018-01-19 16:26:32 35.850312 0.601859 0.000000 299 155
2018-01-19 16:26:33 36.753307 1.172869 0.000000 2505 96
2018-01-19 16:26:35 31.967980 0.620562 0.000000 2395 616
2018-01-19 16:26:37 30.058481 1.045231 0.000000 5772 501
2018-01-19 16:26:38 30.686257 0.948323 0.000000 7938 1565
2018-01-19 16:26:40 17.034890 0.356834 0.000000 87 535
2018-01-19 16:26:41 32.112630 0.643803 0.000000 630 1493
2018-01-19 16:26:45 24.326910 0.392566 0.000000 1072 682
2018-01-19 16:26:46 23.961830 0.743412 0.000000 224 1842
2018-01-19 16:26:49 26.452647 0.467444 0.000000 2552 1175
2018-01-19 16:26:53 20.544048 0.555805 0.000000 1030 846
2018-01-19 16:26:54 23.830663 1.522417 0.000000 1226 147
2018-01-19 16:27:00 16.123475 0.536160 0.000000 434 1836
2018-01-19 16:27:03 14.114928 0.306691 0.000000 677 1964
2018-01-19 16:27:06 16.538619 0.236917 0.000000 420 853
2018-01-19 16:27:10 8.678603 0.364799 0.000000 1595 2982
2018-01-19 16:27:11 10.514510 0.471626 0.000000 49 29
2018-01-19 16:27:13 5.229276 0.382701 0.000000 557 159
2018-01-19 16:27:14 3.617696 0.071659 0.000000 1739 43
2018-01-19 16:27:15 10.563208 0.751095 0.000000 5686 265
2018-01-19 16:27:16 8.917440 0.397630 0.000000 1921 282
2018-01-19 16:27:17 9.348537 0.655113 0.000000 1293 1805
2018-01-19 16:27:18 7.658447 0.545419 0.000000 889 576
2018-01-19 16:27:22 14.317175 1.529817 0.000000 4158 183
2018-01-19 16:27:23 14.344514 1.466742 0.000000 1869 1031
2018-01-19 16:27:26 11.530675 1.550730 0.000000 5287 1770
2018-01-19 16:27:27 22.859575 2.142255 0.000000 5258 29
2018-01-19 16:27:28 12.197349 1.980266 0.000000 640 505
2018-01-19 16:27:32 13.242580 3.169372 0.000000 3063 2167
2018-01-19 16:27:33 16.799680 4.000530 0.000000 3417 1227
2018-01-19 16:27:37 26.948235 4.537775 0.000000 3595 2191
